,pos,neu,neg,comp,close,supplyProfit,utxosProfit,LTH-NUPL
2021-02-06 08:00:00,0.08582623346560847,1.045129885361552,0.026319603174603176,0.15856055158730156,39526.0,18228029.8803614,117371660.0,0.8591697315436314
2021-02-06 09:00:00,0.09285321608946609,1.054595404040404,0.02589361471861472,0.15106363699494949,40012.0,18355779.574135,117518026.0,0.8606058986629412
2021-02-06 10:00:00,0.09810646258712047,1.0287168662696953,0.027214706402272193,0.16697603635716138,40171.0,18372919.2004263,117534432.0,0.8602799035864251
2021-02-06 11:00:00,0.08791015558202021,1.0867510549848147,0.024186953632434182,0.15652348232060098,40308.0,18390279.7489405,117526242.0,0.8619619450349634
2021-02-06 12:00:00,0.06286905272414783,1.0700306809120328,0.020572435976613967,0.10064875590457249,40031.0,18317097.3698438,117468447.0,0.8614156049152849
2021-02-06 13:00:00,0.08476392751039809,1.0783986602368218,0.031309995296098236,0.12227818512682849,40248.0,18381860.919206,117501235.0,0.8616483861555585
2021-02-06 14:00:00,0.08282840828153328,1.0523429721898472,0.02776516122766123,0.14044256738053615,40406.0,18396033.7958968,117530909.0,0.8621969645832862
2021-02-06 15:00:00,0.09896825048555746,1.0614922164875564,0.027301770780961954,0.17867851995349424,40984.0,18518128.4624955,117735205.0,0.8632835025016217
2021-02-06 16:00:00,0.07759862599206349,1.0541100611772487,0.02611042658730159,0.13436410747354496,40743.0,18423302.1740471,117600928.0,0.8629869844587748
2021-02-06 17:00:00,0.07104646871646872,1.0508950651663151,0.029263319597069598,0.10613578613284863,40311.0,18370349.3162097,117488044.0,0.8631169916508344
2021-02-06 18:00:00,0.08627865021008403,1.010921883558979,0.030573256302521005,0.14456504966153128,40396.0,18379860.0141014,117497571.0,0.8624372778717431
2021-02-06 19:00:00,0.06453608796296295,1.010024017857143,0.020179560185185186,0.08927611474867725,40300.0,18328854.7411372,117375882.0,0.8615139883369076
2021-02-06 20:00:00,0.06873059163059163,1.0555150481000481,0.027472564935064933,0.11442429437229436,40187.0,18274982.352791,117336394.0,0.8610044133520541
2021-02-06 21:00:00,0.04214509738933452,1.122696637979055,0.014975443775995245,0.06998081265782828,40146.0,18317563.492973,117350306.0,0.861412372876235
2021-02-06 22:00:00,0.08159335893273394,1.0960004301601176,0.017046023351648353,0.1276725367445055,40158.0,18238620.490724,117284117.0,0.8611118750343489
2021-02-06 23:00:00,0.07557324179292929,1.1046607150372776,0.024120690836940836,0.12894067027417028,39308.0,18067464.9075735,116964729.0,0.8586102098958046
2021-02-07 00:00:00,0.06672094559035735,1.0490290448603685,0.016155408072319837,0.11945257219251336,39657.0,18167544.6564743,117074029.0,0.8594833533348809
2021-02-07 01:00:00,0.10334145833333334,1.0177989930555555,0.019310937499999997,0.16910825,38680.0,17993358.7015584,116674173.0,0.8583624814348274
2021-02-07 02:00:00,0.05577962301587302,1.0816118722943722,0.023418389249639248,0.06482519913419914,38819.0,18018607.9387706,116682593.0,0.8562844906830489
2021-02-07 03:00:00,0.08864419191919191,0.9939439393939394,0.038612626262626265,0.09739640151515151,38901.0,18030399.5460218,116713814.0,0.8567877345347401
2021-02-07 04:00:00,0.07591125,1.048105138888889,0.012084999999999999,0.15580433333333332,38385.0,17915898.2771507,116511815.0,0.8550859986495548
2021-02-07 05:00:00,0.07877702200577201,1.046875992063492,0.02220304653679654,0.13193677597402595,38558.0,18002737.1545164,116655572.0,0.8560181457237814
2021-02-07 06:00:00,0.08048835185185185,1.0495465092592593,0.03773687962962963,0.1147100324074074,38582.0,17974802.5750992,116616046.0,0.8558771980045652
2021-02-07 07:00:00,0.09502768398268398,1.088710303030303,0.033112662337662344,0.15523729870129868,39082.0,18049611.5987591,116801916.0,0.8576163559737445
2021-02-07 08:00:00,0.08263651002506266,1.0805646246297562,0.023148831168831166,0.15062840379357487,39574.0,18118221.6699455,117001690.0,0.8590347470088017
2021-02-07 09:00:00,0.11775028929164705,1.0224132178453729,0.06664836595157715,0.1425261378987392,39583.0,18160645.0038966,117046860.0,0.8594432435920114
2021-02-07 10:00:00,0.0794432774170274,1.1163830753968254,0.011949621212121212,0.19128187247474748,39419.0,18074599.2874685,116836711.0,0.8586582830280188
2021-02-07 11:00:00,0.05979989443426944,1.134584191849817,0.009816666666666666,0.14147078373015873,39137.0,18053838.1104046,116690118.0,0.8573963354403441
2021-02-07 12:00:00,0.06348134615384615,1.099160754147813,0.04383076923076923,0.09990080605832076,38915.0,18021017.4745032,116577175.0,0.8564345473965351
2021-02-07 13:00:00,0.051684006283068774,1.1507028389550265,0.015144404761904762,0.09520319072420634,38727.0,17955740.9084003,116477895.0,0.85570119724954
2021-02-07 14:00:00,0.08667635846560846,1.0706173108465609,0.025330920634920633,0.1570282044973545,38286.0,17875424.6979806,116265255.0,0.8548171067093056
2021-02-07 15:00:00,0.08349877505055718,1.0368205041960248,0.018672628147995796,0.15728676430164548,37990.0,17773169.9121152,116031501.0,0.853398428164236
2021-02-07 16:00:00,0.07084397147990898,1.0933615077630703,0.03417633859196359,0.09614789302711176,38237.0,17859112.1279353,116215871.0,0.8541950209263907
2021-02-07 17:00:00,0.0849891832010582,1.0733069642857143,0.021611259920634923,0.1536474302248677,37932.0,17776227.8597164,115979994.0,0.8532104463354467
2021-02-07 18:00:00,0.0832195731120731,1.067248713924964,0.012506249999999998,0.20418935624098122,38310.0,17905239.0494877,116330388.0,0.8550750216693973
2021-02-07 19:00:00,0.12964957341269842,0.9868311673280422,0.018640515873015875,0.2704515188492063,38125.0,17884724.857711,116237153.0,0.8551007838085025
2021-02-07 20:00:00,0.10445825396825398,1.0534911375661375,0.029793664021164023,0.18231825066137566,38535.0,17956445.521946,116389057.0,0.8544815541191425
2021-02-07 21:00:00,0.08131465277777779,1.0277894047619047,0.03089098214285714,0.09476201140873015,38600.0,18003151.2981708,116526383.0,0.8558168955267818
2021-02-07 22:00:00,0.09227741522366523,1.0317502723665224,0.015362554112554112,0.18931390584415583,38855.0,18015716.4916556,116634623.0,0.8566738288414549
2021-02-07 23:00:00,0.06826153273809524,1.032814568452381,0.020161994047619047,0.1192162857142857,38887.0,18036257.4328727,116674509.0,0.8571526101162732
2021-02-08 00:00:00,0.10079817370129869,0.9874414042207792,0.020145162337662333,0.20321401325757574,38794.0,17998301.3037884,116548254.0,0.8566481559632263
2021-02-08 01:00:00,0.0937899531024531,1.0638183411495912,0.05239140512265512,0.1117534235209235,38597.0,17957867.7108928,116430155.0,0.8559359112697509
2021-02-08 02:00:00,0.07837367424242424,1.0604147727272726,0.031309532828282825,0.12173085227272727,38322.0,17843686.6949066,116152001.0,0.8547618486565103
2021-02-08 03:00:00,0.06475591666666666,1.0989318333333333,0.00856225,0.15107232499999998,38131.0,17774863.1276193,115993334.0,0.8540603196511136
2021-02-08 04:00:00,0.10661318181818182,1.0271652272727272,0.015443181818181818,0.2235270378787879,38639.0,17961229.4538322,116370624.0,0.8559643293992478
2021-02-08 05:00:00,0.08198388736263736,0.9738546535409035,0.062226538461538465,0.04749915521978023,38733.0,18001382.9327416,116475312.0,0.8566285963173597
2021-02-08 06:00:00,0.06702109532828283,1.020142379599567,0.04067956259018759,0.07795998277417027,39088.0,18087308.5543004,116690392.0,0.8576242065303481
2021-02-08 07:00:00,0.09998303724053724,1.0170722893772892,0.013857905982905983,0.2117608391330891,39356.0,18129646.7306673,116803769.0,0.8583315035991343
2021-02-08 08:00:00,0.07059835966117216,1.106271549526862,0.029325304487179488,0.11784712248168498,39260.0,18079008.879393,116702695.0,0.8579452012525929
2021-02-08 09:00:00,0.11181253637566137,1.0655778273809524,0.018747863756613758,0.21951659126984127,39038.0,18041572.5831342,116566706.0,0.8573681480906326
2021-02-08 10:00:00,0.12636178571428572,1.0786876058201058,0.030626865079365077,0.22664977976190478,39514.0,18148598.4642851,116891758.0,0.8587417442779395
2021-02-08 11:00:00,0.0999373566017316,0.9882004978354978,0.03117873106060606,0.19641075108225106,39510.0,18159797.9837609,116907285.0,0.8588535570156983
2021-02-08 12:00:00,0.09861485487315357,1.063355337944209,0.025631061934286072,0.177515835288742,43650.0,18603078.211464,117697485.0,0.8683160292646126
2021-02-08 13:00:00,0.09702130662895375,1.036542381725812,0.02418436780321706,0.17681462290914982,43225.0,18534375.0912145,117662517.0,0.8714073571298646
2021-02-08 14:00:00,0.10320920827299467,1.0260953686811174,0.027803109014383747,0.18838045844294982,43785.0,18502685.4028789,117602584.0,0.8718274010228984
2021-02-08 15:00:00,0.08806466631066157,1.0355037710714954,0.029297606199421258,0.16364495336400678,43958.0,18507548.6983933,117612226.0,0.8719106903634876
2021-02-08 16:00:00,0.09218444474086836,1.0151536576560547,0.025352823619934604,0.16604030481553125,43378.0,18476546.243431,117572403.0,0.8714662460037049
2021-02-08 17:00:00,0.1043870194119058,0.9908913127732061,0.027247074417136235,0.1903528182473504,43251.0,18479427.3419974,117580592.0,0.870987437928817
2021-02-08 18:00:00,0.10642303468290969,1.1301292936947311,0.0161950112040737,0.18938733372877123,42808.0,18445163.3855466,117513319.0,0.8699434279503564
2021-02-08 19:00:00,0.08498963648188541,0.9997791098045079,0.021707981200354942,0.14247440415539556,43189.0,18436820.8493284,117518665.0,0.8703746346354881
2021-02-08 20:00:00,0.09880981344699451,1.0015545465121147,0.01847723104655033,0.20515597294341126,44288.0,18570594.1251753,117771195.0,0.8731983813389483
2021-02-08 21:00:00,0.08901340483590485,1.0483689683059996,0.023057083090520594,0.14996187344368594,44805.0,18584030.9819556,117789510.0,0.874453794185668
2021-02-08 22:00:00,0.11269706240572681,1.0120069677736996,0.028317865160039982,0.20217785070601516,44871.0,18584298.1466599,117796118.0,0.8759136496664182
2021-02-08 23:00:00,0.07820451112830994,1.0230176121207457,0.03076806245360454,0.11813396382894582,46508.0,18610629.5954982,117824204.0,0.8787157131289729
2021-02-09 00:00:00,0.08260868639305402,1.003467500156887,0.028043398231909367,0.13520339697274394,46898.0,18591690.4879816,117819019.0,0.8814140138887029
2021-02-09 01:00:00,0.07931380144376775,1.0032176196606588,0.03778409805778372,0.10772343488190732,46324.0,18534441.0524233,117771806.0,0.8789687125151175
2021-02-09 02:00:00,0.08048447279980368,0.9964805651170724,0.021734341736694678,0.13200681761443894,45858.0,18523945.5233785,117778773.0,0.879260715829542
2021-02-09 03:00:00,0.08275634415353166,1.0105475374394124,0.056224650523088025,0.07918784862475488,46747.0,18557961.3090191,117822906.0,0.8804331190696717
2021-02-09 04:00:00,0.10247023178210678,1.0321489646464646,0.01953647817460317,0.20482090674603173,47000.0,18529766.3978971,117796000.0,0.880210545556279
2021-02-09 05:00:00,0.07017351190476191,1.055612996031746,0.04017380952380952,0.08571423065476191,47048.0,18597899.5022391,117870901.0,0.8808112118738941
2021-02-09 06:00:00,0.06653702044331156,1.0825476667718854,0.028281193632756132,0.09788436606193514,48322.0,18600970.9410558,117890493.0,0.8834940392283732
2021-02-09 07:00:00,0.09170396848035006,1.0111080871686793,0.026664587882877358,0.18146233980922222,47724.0,18580175.8955256,117885279.0,0.8831740779789725
2021-02-09 08:00:00,0.10823809644483484,1.0574346042438814,0.020384433926754358,0.20506340036810886,47314.0,18581818.7589703,117855741.0,0.8817553466926
2021-02-09 09:00:00,0.07046437732984608,1.0331618290794853,0.03482585813492064,0.09758058698593074,46613.0,18502421.3476354,117748469.0,0.8805596729785349
2021-02-09 10:00:00,0.061563266773055375,1.1135856014815113,0.01899300056561086,0.09855196941997953,45793.0,18399771.2605407,117616928.0,0.8794430201330652
2021-02-09 11:00:00,0.09671397283272283,1.0702228629298942,0.019034625877594625,0.18671505353327225,46499.0,18518139.6403965,117757575.0,0.8802819662220617
2021-02-09 12:00:00,0.07825547022422023,1.0745224762506014,0.025133681827431826,0.13882351856476857,45417.0,18371063.3060802,117564880.0,0.8799630961523569
2021-02-09 13:00:00,0.09255786158694246,1.0237491578159041,0.025271695977633474,0.1730992509492142,46398.0,18478238.125191,117676057.0,0.8787256678400716
2021-02-09 14:00:00,0.10556297872084057,1.0294345174032837,0.022639799572381807,0.18511173994213634,46745.0,18469026.6313923,117701777.0,0.8798232246412543
2021-02-09 15:00:00,0.06107096235973993,1.0719002080066584,0.025644693968068965,0.09740974637839693,46894.0,18516631.5207448,117862689.0,0.8811461547483698
2021-02-09 16:00:00,0.09413620698573871,1.0175584817994183,0.022590573739985503,0.17302906501361126,46576.0,18483758.3197583,117824767.0,0.8809931497111516
2021-02-09 17:00:00,0.08616399305555555,1.0282580092592593,0.027826608796296295,0.16596586342592592,46600.0,18390094.1408857,117667707.0,0.8800895628199608
2021-02-09 18:00:00,0.07899756313131313,1.0533249269005849,0.020646176900584796,0.14473687666135035,47129.0,18559514.4023128,117966895.0,0.8820957760875604
2021-02-09 19:00:00,0.10222536300505052,0.9837002541035353,0.04871604955808081,0.14681360343013466,47195.0,18594219.6634488,118004299.0,0.8819429933638087
2021-02-09 20:00:00,0.08614948638167387,0.9782662729978355,0.021156195054945055,0.18150093476662224,47212.0,18567880.3718768,118008520.0,0.882204633480814
2021-02-09 21:00:00,0.08037971937784438,1.0651556549122174,0.02220867564148814,0.1567098232970733,47376.0,18548907.44542,118008940.0,0.882305439299829
2021-02-09 22:00:00,0.0640753869047619,1.0493593551587301,0.039791283068783066,0.07462335879629631,46973.0,18431964.6995429,117841428.0,0.8812830414061373
2021-02-09 23:00:00,0.0807363871082621,1.0387411306980057,0.028354925213675216,0.1361163303062678,46562.0,18379592.8530386,117749048.0,0.8805811002421394
2021-02-10 00:00:00,0.09735509304353056,1.0697935652657529,0.03581168921356421,0.1651720932840308,46632.0,18399429.911348,117756519.0,0.8810926356142906
2021-02-10 01:00:00,0.10685013227513228,1.0031209325396826,0.01986433531746032,0.2335663703703704,46396.0,18299851.1684109,117602079.0,0.8799109794870578
2021-02-10 02:00:00,0.10275142045454545,0.9706441982323232,0.041326603535353536,0.16568775378787878,46429.0,18408977.3123506,117791392.0,0.8805248421929005
2021-02-10 03:00:00,0.11180784722222221,1.0144719097222221,0.01986607638888889,0.23455480208333332,46360.0,18242533.2557093,117553657.0,0.8800121111553971
2021-02-10 04:00:00,0.08823346064814815,0.9582011243386243,0.01764940972222222,0.18724403935185185,46149.0,18185900.1601524,117434680.0,0.8789496154140765
2021-02-10 05:00:00,0.05719415674603174,1.0550698148148148,0.040442708333333334,0.0627631798941799,46281.0,18235982.6977962,117508666.0,0.8798099081365341
2021-02-10 06:00:00,0.06991907306763284,1.038623759057971,0.031888858695652174,0.10729537650966182,46683.0,18347810.6537036,117751239.0,0.8804767175968645
2021-02-10 07:00:00,0.08802947420634921,1.0265148511904763,0.020138214285714284,0.16607098412698412,46759.0,18418737.6754567,117865939.0,0.8809218280077458
2021-02-10 08:00:00,0.09366873146672461,1.0399790378493352,0.043400644589732446,0.12354907940532535,46876.0,18421716.11974,117820674.0,0.8801481523992422
2021-02-10 09:00:00,0.0989072083934584,1.0104009626022126,0.01571453373015873,0.20667989641203702,46763.0,18405441.0036996,117831517.0,0.8810424315010953
2021-02-10 10:00:00,0.0878968757978133,1.0547694673266548,0.017773407634032633,0.16589795143976394,46831.0,18416520.0105549,117866094.0,0.8817148957052237
2021-02-10 11:00:00,0.06180360885642136,1.0553212513528138,0.027249688852813852,0.07492487788600288,46761.0,18344327.3202865,117693672.0,0.880472002920411
2021-02-10 12:00:00,0.08061914440457203,1.0719195949627858,0.03612210149743044,0.1314441078659401,45851.0,18108566.5791387,117256586.0,0.877044497594296
2021-02-10 13:00:00,0.09673105207292708,1.0219026461732712,0.027997217134717135,0.16749553075396825,45743.0,18109598.8475613,117263620.0,0.8784204064367357
2021-02-10 14:00:00,0.06415220538720538,1.0227103442159693,0.031216912878787875,0.09648538059163059,45071.0,18080869.1700065,117231750.0,0.8771689167759664
2021-02-10 15:00:00,0.07593244064962815,1.0599248758533133,0.03197109871609872,0.11854537124102749,44423.0,18060535.524513,117174904.0,0.8743823805647845
2021-02-10 16:00:00,0.09549245866728884,1.0066014445045695,0.020183323677379385,0.1773726208193477,44846.0,18110251.8740057,117238389.0,0.8752212945439483
2021-02-10 17:00:00,0.10187989087301587,1.029047158639971,0.024740041035353533,0.2010263188131313,45041.0,18129790.1357193,117284708.0,0.8757137800147431
2021-02-10 18:00:00,0.09224502154117382,0.9635820334702707,0.03204594856414226,0.15615858770441374,45179.0,18092043.8096417,117263867.0,0.8766769750744658
2021-02-10 19:00:00,0.10326279536435785,1.0132199145472582,0.041163006177849924,0.15616796390241702,45284.0,18150739.4788208,117371530.0,0.8769444069713257
2021-02-10 20:00:00,0.07489213559792604,1.0055583118032565,0.03559682150638033,0.10576592668191014,44636.0,18054543.0355228,117173946.0,0.8763284797155168
2021-02-10 21:00:00,0.10290281580687831,1.0690017344576719,0.036079097222222224,0.1841494125330688,45078.0,18101652.9688153,117246724.0,0.8754134744524125
2021-02-10 22:00:00,0.08067009971509971,0.9814140794159544,0.01732465277777778,0.16424452118945868,45298.0,18103456.3673354,117338922.0,0.8769441689969562
2021-02-10 23:00:00,0.0867928902116402,1.0706164411976913,0.025403475228475223,0.15150056006493506,44894.0,18068335.443882,117233685.0,0.877045425739372
2021-02-13 08:00:00,0.06605248168498168,1.0246910115995116,0.024237581196581197,0.11302504938949938,47594.0,18340604.0535322,118187238.0,0.88306806297209
2021-02-13 09:00:00,0.09015812499999999,1.00407125,0.037658124999999994,0.15050025694444444,47352.0,18246533.7424814,117939783.0,0.8826064460460082
2021-02-13 10:00:00,0.06232390873015873,1.0636748771367521,0.037668033424908424,0.06483037122252748,46766.0,18204898.7402227,117855538.0,0.8822504187774038
2021-02-13 11:00:00,0.09936475198412698,1.0277176190476192,0.044780393518518515,0.13096689384920635,46655.0,18003499.5846577,117360338.0,0.8813197664117177
2021-02-13 12:00:00,0.06522238546176046,1.0483186697330447,0.04006205928330928,0.07844069781144782,46941.0,18130391.2143696,117680515.0,0.8816801457442899
2021-02-13 13:00:00,0.07195842352092352,1.0316879725829726,0.03263547017797017,0.09328224140211643,47059.0,18192176.8777949,117770041.0,0.8819716677839269
2021-02-13 14:00:00,0.09841773463804714,1.0218260033369408,0.026054241822991823,0.18481634830447327,47050.0,18138957.4967563,117667698.0,0.881544385172867
2021-02-13 15:00:00,0.08010558531746031,1.06259086996337,0.030523042582417583,0.12184709493284492,47147.0,18297775.0559279,117971250.0,0.8824499928494292
2021-02-13 16:00:00,0.09585395162707662,1.0624523877511376,0.03448061070873571,0.148728732510545,47208.0,18276312.6020041,117956801.0,0.881998780853308
2021-02-13 17:00:00,0.09480413177079199,1.042340198190827,0.017265789180504736,0.17650041660291893,46908.0,18157341.0390689,117683292.0,0.8820416585074222
2021-02-13 18:00:00,0.1042173776268842,1.1074241641258504,0.012675261525207803,0.20766417192231154,46840.0,18138067.8869294,117624834.0,0.8816470737107109
2021-02-13 19:00:00,0.08313255681818181,1.0667708026695526,0.014655781926406928,0.17543813271103895,46920.0,18131247.2149514,117603187.0,0.8818017866614698
2021-02-13 20:00:00,0.1072136851268285,0.9928338171326222,0.035157093253968257,0.18962131473102062,46982.0,18159098.2669995,117632485.0,0.8813480301937033
2021-02-13 21:00:00,0.10068719516594515,1.083634767766955,0.014235937499999999,0.21074857865860994,47197.0,18316032.0130966,118087719.0,0.8822751924495678
2021-02-13 22:00:00,0.11381713146833787,1.1034071523373268,0.02205531316067653,0.21128318670928556,47130.0,18191866.4486904,117759240.0,0.8819789376358237
2021-02-13 23:00:00,0.09096099206349206,1.0906187896825397,0.023265095598845598,0.1768185276875902,47246.0,18212205.4228827,117787165.0,0.8822330051683125
2021-02-14 00:00:00,0.1355681531084656,0.9937788293650794,0.022195729166666664,0.2687137486772487,47672.0,18417949.3540148,118358968.0,0.8832906211881203
2021-02-14 01:00:00,0.077719375,1.0153715277777777,0.02136511574074074,0.14492670833333335,47574.0,18324326.3722382,118135258.0,0.8828069253171572
2021-02-14 02:00:00,0.0859738425925926,1.030111574074074,0.047490972222222226,0.1067725138888889,47501.0,18392460.9878733,118286715.0,0.883209476490843
2021-02-14 03:00:00,0.07394791666666667,0.9301833333333334,0.018785416666666666,0.14173866666666665,47420.0,18334251.4307068,118122485.0,0.8828907634704469
2021-02-14 04:00:00,0.08645972222222222,1.0199991898148149,0.01512673611111111,0.18411196180555556,47682.0,18408321.1245629,118256246.0,0.8832024334403672
2021-02-14 05:00:00,0.07723679976851851,1.0485396759259258,0.02554713541666666,0.1066859716435185,49099.0,18609253.6324529,118772899.0,0.8849775851223407
2021-02-14 06:00:00,0.07078557484182484,1.014963218933844,0.03306430562493062,0.09686874864718616,48949.0,18586669.5473098,118740424.0,0.8860918680502344
2021-02-14 07:00:00,0.08899425786019537,1.0131564178876677,0.047564556242368744,0.11284616243131869,48910.0,18586940.1576392,118722219.0,0.8865208816963687
2021-02-14 08:00:00,0.07493202273965141,1.0062825508675692,0.01960081699346405,0.1347317382508559,48886.0,18568689.9389618,118669754.0,0.8858265939489056
2021-02-14 09:00:00,0.09348679067460318,1.0015864401455026,0.021094097222222222,0.17069532589285716,49292.0,18608887.0902407,118734142.0,0.8868126632332357
2021-02-14 10:00:00,0.05634625992063492,1.0142420436507937,0.01899999007936508,0.08684621428571428,49187.0,18588650.9840643,118737476.0,0.8871065899536505
2021-02-14 11:00:00,0.10287067039442038,1.04159389520202,0.022531027236652235,0.20901916783910535,49198.0,18581550.5128394,118709258.0,0.8867476057335595
2021-02-14 12:00:00,0.11938939762906813,1.0456678091661071,0.03205484348355687,0.2442221644361804,49593.0,18612418.67263,118708265.0,0.8876675253337915
2021-02-14 13:00:00,0.07495718228530729,1.0343980705636955,0.03317004477004477,0.11013523008241759,48898.0,18539913.9064166,118595862.0,0.8862921930392674
2021-02-14 14:00:00,0.1456951900332509,0.9340010615470836,0.019969359184908504,0.33121234093525237,48885.0,18525077.3547598,118543339.0,0.8865861298700375
2021-02-14 15:00:00,0.18882032029528228,0.8478914654952886,0.010080661554461863,0.5121035836616908,48679.0,18540357.2992189,118522084.0,0.8850033693718938
2021-02-14 16:00:00,0.13206743777056276,0.9319340836940837,0.016811745129870128,0.33210533910533907,49116.0,18569010.819186,118613976.0,0.8861889910209196
2021-02-14 17:00:00,0.10880444283657519,0.9848082764056477,0.010565266851204352,0.27686766088568293,48730.0,18530506.9051502,118545992.0,0.8861712613336036
2021-02-14 18:00:00,0.1324630003077528,0.9538754846506463,0.02604865095682762,0.28525372072810296,48826.0,18513293.463222,118479420.0,0.8858188167028846
2021-02-14 19:00:00,0.14404002511377512,0.8915792170329669,0.01761731671106671,0.3620587688272376,48780.0,18542336.2148593,118576196.0,0.8862189706151944
2021-02-14 20:00:00,0.12059935677748178,0.9516909272903024,0.023913598392348395,0.2851346036324786,49025.0,18569414.7118959,118603114.0,0.8863316200758221
2021-02-14 21:00:00,0.11982564604377104,0.9515104987373738,0.03131458333333333,0.265639626473064,48950.0,18543337.6011485,118585529.0,0.8863985666750291
2021-02-14 22:00:00,0.12959133207070708,0.9835980844155844,0.022291666666666668,0.3051588928872054,49132.0,18570035.4935387,118689293.0,0.8869792985434765
2021-02-15 00:00:00,0.19646988238294272,0.8425877241317111,0.012161994047619048,0.5380353476949296,48836.0,18542308.42447,118580751.0,0.8863589376138906
2021-02-15 01:00:00,0.18102583770568695,0.8261545585341802,0.006240309719215968,0.5191328234655816,48103.0,18381788.8867467,118303741.0,0.8848099886220835
2021-02-15 02:00:00,0.16052908083954054,0.8914140468143904,0.02607725283695349,0.38311350546677375,46952.0,17974813.7241901,117241419.0,0.8818557553832836
2021-02-15 03:00:00,0.19343177856195948,0.8276987686165564,0.019747479869971645,0.500626975414948,47198.0,18028799.2337309,117330559.0,0.8821851351137888
2021-02-15 04:00:00,0.14654507027440963,0.9096474269737126,0.019341732674813813,0.36926304548486155,46951.0,17951837.7408169,117111369.0,0.8814937764506786
2021-02-15 05:00:00,0.16580901124338623,0.8798716228505291,0.013716356646825396,0.444248904265873,46786.0,17902900.2338198,116980121.0,0.8806957656708411
2021-02-15 06:00:00,0.14956095657512336,0.830423830543158,0.026930227086132255,0.3661764046551661,46919.0,18005636.1395701,117297937.0,0.8819841562346791
2021-02-15 07:00:00,0.150600698005698,0.9058582478632479,0.00999537037037037,0.423944923076923,47326.0,18123889.9560179,117613943.0,0.8825844897892896
2021-02-15 08:00:00,0.14908619111614507,0.9135518073503008,0.016634144351749616,0.3912055487797534,47669.0,18204817.0355509,117849021.0,0.8831694314990464
